term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,LING,597,LING 597,DIRECTED STUDY LINGUISTICS,1,,01,2448,Spring_2026|LING 597|01|2448,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Abbuhl R,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,597,LING 597,DIRECTED STUDY LINGUISTICS,1,,05,7066,Spring_2026|LING 597|05|7066,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Reynolds W,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,597,LING 597,DIRECTED STUDY LINGUISTICS,1,,08,2455,Spring_2026|LING 597|08|2455,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Ahland M,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,620,LING 620,SEM SYNTAX THEORY & ANALYSIS,3,,01,7341,Spring_2026|LING 620|01|7341,FALSE,\N,,SEM,TuTh,2-3:15PM,available,SPA-210,Ahland C,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,625,LING 625,SEMINAR PHONETICS & PHONOLOGY,3,,01,5721,Spring_2026|LING 625|01|5721,FALSE,\N,,SEM,M,5-7:45PM,available,PSY-152,Sandoval Sanchez S,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,695,LING 695,PROJECT PROPOSAL,1,,02,12422,Spring_2026|LING 695|02|12422,FALSE,\N,306,SEM,Tu,5:30-6:20PM,,ONLINE-ONLY,Abbuhl R,Class instruction is: Synch. Online - Meet Times.
Spring_2026,LING,696,LING 696,PROJECT,2,,02,12400,Spring_2026|LING 696|02|12400,FALSE,\N,306,SEM,Tu,6:30-8:20PM,,ONLINE-ONLY,Abbuhl R,Class instruction is: Synch. Online - Meet Times.Reserved Seats Contact Dept Office
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,01,1397,Spring_2026|LING 697|01|1397,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Abbuhl R,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,02,2029,Spring_2026|LING 697|02|2029,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Fender M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,03,2030,Spring_2026|LING 697|03|2030,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Reynolds W,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,04,2031,Spring_2026|LING 697|04|2031,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Hall N,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,05,2032,Spring_2026|LING 697|05|2032,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Ahland M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,06,2033,Spring_2026|LING 697|06|2033,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Bax A,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,09,4853,Spring_2026|LING 697|09|4853,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Hatami S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,697,LING 697,DIRECTED RESEARCH,1,,10,6093,Spring_2026|LING 697|10|6093,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Rodriguez I,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,698,LING 698,THESIS,1,,01,1399,Spring_2026|LING 698|01|1399,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Abbuhl R,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,698,LING 698,THESIS,1,,09,6094,Spring_2026|LING 698|09|6094,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Reynolds W,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,698,LING 698,THESIS,1,,10,6095,Spring_2026|LING 698|10|6095,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Hatami S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
