term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,BIOL,664,BIOL 664,SEMINAR IN MARINE BIOLOGY,2,,01,11038,Spring_2026|BIOL 664|01|11038,FALSE,\N,310,SEM,W,4-5:50PM,,PSY-324,Luongo S,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,696B,BIOL 696B,SCIENTIFIC COMMUNICATION,3,,03,11040,Spring_2026|BIOL 696B|03|11040,FALSE,\N,"310,1,12,27",LEC,Tu,3-4:50PM,,HSCI-111,Brusslan J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,696B,BIOL 696B,SCIENTIFIC COMMUNICATION,3,,04,11041,Spring_2026|BIOL 696B|04|11041,FALSE,\N,"310,12,27",LAB,Tu,5-7:45PM,,HSCI-111,Brusslan J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,696C,BIOL 696C,THESIS WORKSHOP,1,,01,9129,Spring_2026|BIOL 696C|01|9129,FALSE,\N,,LEC,M,4-4:50PM,available,HSCI-101,Allen B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,01,1103,Spring_2026|BIOL 697|01|1103,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-202A,Berlemont R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,02,3226,Spring_2026|BIOL 697|02|3226,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-210,Brusslan J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,03,3234,Spring_2026|BIOL 697|03|3234,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-302A,Dillon J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,04,3235,Spring_2026|BIOL 697|04|3235,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-211,Fisher A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,05,3252,Spring_2026|BIOL 697|05|3252,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-222,Fraser D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,06,3290,Spring_2026|BIOL 697|06|3290,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-201,Hernandez Pacheco R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,07,3291,Spring_2026|BIOL 697|07|3291,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-143,Holland E,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,08,3299,Spring_2026|BIOL 697|08|3299,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-304A,Johnson D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,09,3508,Spring_2026|BIOL 697|09|3508,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-116,Lowe C,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,10,3532,Spring_2026|BIOL 697|10|3532,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-215,Johnston J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,11,3553,Spring_2026|BIOL 697|11|3553,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-221,Pace D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,12,3561,Spring_2026|BIOL 697|12|3561,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-216,Ramirez P,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,13,3567,Spring_2026|BIOL 697|13|3567,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-218,Rourke B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,14,3582,Spring_2026|BIOL 697|14|3582,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-010,Stankowich T,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,15,3602,Spring_2026|BIOL 697|15|3602,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-305A,Tsai H,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,16,3648,Spring_2026|BIOL 697|16|3648,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-139,Whitcraft C,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,17,3649,Spring_2026|BIOL 697|17|3649,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-202E,Zhang M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,18,8145,Spring_2026|BIOL 697|18|8145,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-009,Carter A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,20,8151,Spring_2026|BIOL 697|20|8151,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-212,Cadney M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,21,8932,Spring_2026|BIOL 697|21|8932,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-012,Putman B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,22,9542,Spring_2026|BIOL 697|22|9542,FALSE,\N,1,SUP,TBA,NA,,MIC-008D,Harris M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,24,9664,Spring_2026|BIOL 697|24|9664,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-209,Lee J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,25,9727,Spring_2026|BIOL 697|25|9727,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-112,Allen B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,697,BIOL 697,DIRECTED RESEARCH,1,,26,12532,Spring_2026|BIOL 697|26|12532,FALSE,\N,310,SUP,TBA,NA,,HSCI-070,Carlson M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,01,1104,Spring_2026|BIOL 698|01|1104,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MIC-202A,Berlemont R,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,02,3225,Spring_2026|BIOL 698|02|3225,FALSE,\N,"1,3,8",SUP,TBA,NA,,MLSC-210,Brusslan J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,03,3509,Spring_2026|BIOL 698|03|3509,FALSE,\N,"1,3,8",SUP,TBA,NA,,MIC-302A,Dillon J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,04,3510,Spring_2026|BIOL 698|04|3510,FALSE,\N,"1,3,8",SUP,TBA,NA,,MLSC-211,Fisher A,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,05,3540,Spring_2026|BIOL 698|05|3540,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MLSC-222,Fraser D,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,06,3543,Spring_2026|BIOL 698|06|3543,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MIC-201,Hernandez Pacheco R,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,07,3559,Spring_2026|BIOL 698|07|3559,FALSE,\N,"1,3,8",SUP,TBA,NA,,HSCI-143,Holland E,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,08,3560,Spring_2026|BIOL 698|08|3560,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MIC-304A,Johnson D,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,09,3574,Spring_2026|BIOL 698|09|3574,FALSE,\N,"1,3,8",SUP,TBA,NA,available,HSCI-116,Lowe C,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,10,3581,Spring_2026|BIOL 698|10|3581,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MLSC-215,Johnston J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,11,3603,Spring_2026|BIOL 698|11|3603,FALSE,\N,"1,3,8",SUP,TBA,NA,,MLSC-221,Pace D,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,12,3627,Spring_2026|BIOL 698|12|3627,FALSE,\N,"1,3,8",SUP,TBA,NA,,MLSC-216,Ramirez P,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,13,3805,Spring_2026|BIOL 698|13|3805,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MLSC-218,Rourke B,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,14,3806,Spring_2026|BIOL 698|14|3806,FALSE,\N,"1,3,8",SUP,TBA,NA,available,HSCI-010,Stankowich T,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,15,3807,Spring_2026|BIOL 698|15|3807,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MIC-305A,Tsai H,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,16,3904,Spring_2026|BIOL 698|16|3904,FALSE,\N,"1,3,8",SUP,TBA,NA,,HSCI-139,Whitcraft C,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,17,3920,Spring_2026|BIOL 698|17|3920,FALSE,\N,"1,3,8",SUP,TBA,NA,available,MIC-202E,Zhang M,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,19,8933,Spring_2026|BIOL 698|19|8933,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-212,Cadney M,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,20,8934,Spring_2026|BIOL 698|20|8934,FALSE,\N,"1,2",SUP,TBA,NA,available,HSCI-012,Putman B,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,21,9784,Spring_2026|BIOL 698|21|9784,FALSE,\N,"1,2",SUP,TBA,NA,,HSCI-112,Allen B,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,22,12386,Spring_2026|BIOL 698|22|12386,FALSE,\N,310,SUP,TBA,NA,,MLSC-209,Lee J,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,698,BIOL 698,THESIS,1,,23,12772,Spring_2026|BIOL 698|23|12772,FALSE,\N,,SUP,TBA,NA,,HSCI-077,Harris M,Department Consent RequiredClass instruction is: Face to Face - On Campus.
